"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"266","Galea_Cranio_scRNAseq",869,278,0.115074798619102,"0","0","Neutrophils"
"267","Galea_Cranio_scRNAseq",1124,369,0.0889679715302491,"0","0","Neutrophils"
"268","Galea_Cranio_scRNAseq",2098,639,0,"0","0","Neutrophils"
"269","Galea_Cranio_scRNAseq",2033,552,0,"0","0","Neutrophils"
"270","Galea_Cranio_scRNAseq",2516,645,0.119236883942766,"0","0","Neutrophils"
"271","Galea_Cranio_scRNAseq",1772,542,0.0564334085778781,"0","0","Neutrophils"
"272","Galea_Cranio_scRNAseq",1073,431,0,"0","0","Neutrophils"
"273","Galea_Cranio_scRNAseq",2060,803,0.145631067961165,"0","0","Neutrophils"
"274","Galea_Cranio_scRNAseq",2554,741,0,"0","0","Neutrophils"
"275","Galea_Cranio_scRNAseq",1688,561,0,"0","0","Neutrophils"
"276","Galea_Cranio_scRNAseq",2634,1006,0.227790432801822,"0","0","Neutrophils"
"277","Galea_Cranio_scRNAseq",2953,686,0.135455469014561,"0","0","Neutrophils"
"278","Galea_Cranio_scRNAseq",2267,748,0.0882223202470225,"0","0","Neutrophils"
"279","Galea_Cranio_scRNAseq",2689,864,0.0371885459278542,"0","0","Neutrophils"
"280","Galea_Cranio_scRNAseq",536,268,0,"0","0","Neutrophils"
"281","Galea_Cranio_scRNAseq",680,379,0.147058823529412,"0","0","Neutrophils"
"282","Galea_Cranio_scRNAseq",1727,564,0.115807759119861,"0","0","Neutrophils"
"283","Galea_Cranio_scRNAseq",1669,546,0.0599161174355902,"0","0","Neutrophils"
"284","Galea_Cranio_scRNAseq",3556,743,0.0843644544431946,"0","0","Neutrophils"
"285","Galea_Cranio_scRNAseq",1625,602,0,"0","0","Neutrophils"
"286","Galea_Cranio_scRNAseq",2351,623,0.0850701829008932,"0","0","Neutrophils"
"287","Galea_Cranio_scRNAseq",2018,577,0.297324083250743,"0","0","Neutrophils"
"288","Galea_Cranio_scRNAseq",3002,525,0.033311125916056,"0","0","Neutrophils"
"289","Galea_Cranio_scRNAseq",3502,779,0,"0","0","Neutrophils"
"290","Galea_Cranio_scRNAseq",877,317,0,"0","0","Neutrophils"
"291","Galea_Cranio_scRNAseq",2674,747,0.037397157816006,"0","0","Neutrophils"
"292","Galea_Cranio_scRNAseq",2557,713,0.0782166601486116,"0","0","Neutrophils"
"293","Galea_Cranio_scRNAseq",2225,905,0.269662921348315,"0","0","Neutrophils"
"294","Galea_Cranio_scRNAseq",3057,830,0.294406280667321,"0","0","Neutrophils"
"295","Galea_Cranio_scRNAseq",2262,723,0,"0","0","Neutrophils"
"296","Galea_Cranio_scRNAseq",1770,564,0.282485875706215,"0","0","Neutrophils"
"297","Galea_Cranio_scRNAseq",1873,754,0.0533902829684997,"0","0","Neutrophils"
"298","Galea_Cranio_scRNAseq",2587,868,0,"0","0","Neutrophils"
"299","Galea_Cranio_scRNAseq",1441,305,0,"0","0","Neutrophils"
"300","Galea_Cranio_scRNAseq",1589,598,0,"0","0","Neutrophils"
"301","Galea_Cranio_scRNAseq",4036,1068,0.0247770069375619,"0","0","Neutrophils"
"302","Galea_Cranio_scRNAseq",1819,692,0.0549752611324904,"0","0","Neutrophils"
"303","Galea_Cranio_scRNAseq",2920,857,0.0684931506849315,"0","0","Neutrophils"
"304","Galea_Cranio_scRNAseq",1587,531,0,"0","0","Neutrophils"
"305","Galea_Cranio_scRNAseq",1294,410,0.0772797527047913,"0","0","Neutrophils"
"306","Galea_Cranio_scRNAseq",1417,429,0.211714890613973,"0","0","Neutrophils"
"307","Galea_Cranio_scRNAseq",2817,1026,0.141995030173944,"0","0","Neutrophils"
"308","Galea_Cranio_scRNAseq",1429,549,0.209937018894332,"0","0","Neutrophils"
"309","Galea_Cranio_scRNAseq",2074,589,0.0964320154291225,"0","0","Neutrophils"
"310","Galea_Cranio_scRNAseq",3336,764,0.149880095923261,"0","0","Neutrophils"
"311","Galea_Cranio_scRNAseq",1777,753,0.731570061902082,"0","0","Neutrophils"
"312","Galea_Cranio_scRNAseq",3257,779,0.0614062020264047,"0","0","Neutrophils"
"313","Galea_Cranio_scRNAseq",2499,760,0.320128051220488,"0","0","Neutrophils"
"314","Galea_Cranio_scRNAseq",2614,748,0.53557765876052,"0","0","Neutrophils"
"315","Galea_Cranio_scRNAseq",2714,717,0.221075902726603,"0","0","Neutrophils"
