"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rac1.1",7.86682282363073e-06,-0.342937162320449,0.679,0.804,0.139573170536856,"Tgd","Rac1"
"Slc3a2.5",8.01310552124491e-06,-0.472476053640122,0.519,0.673,0.142168518157927,"Tgd","Slc3a2"
"4930523C07Rik.5",8.5527639408645e-06,0.303397065914572,0.519,0.298,0.151743137838818,"Tgd","4930523C07Rik"
"Dut.3",8.77931872981841e-06,0.336648546454696,0.349,0.164,0.155762672904438,"Tgd","Dut"
"Tmem173.9",8.86519839201747e-06,-0.439432732259613,0.33,0.519,0.157286349871174,"Tgd","Tmem173"
"Dap.4",9.05790939489943e-06,0.281678923954145,0.396,0.342,0.160705428484306,"Tgd","Dap"
"Fabp5.9",9.07569904003775e-06,-1.60665623368769,0.17,0.351,0.16102105236835,"Tgd","Fabp5"
"Apobr.5",9.22533269071094e-06,-0.340883438132208,0.085,0.261,0.163675852598593,"Tgd","Apobr"
"Tnfrsf1b.9",9.329255440592e-06,-0.455592651081032,0.255,0.464,0.165519650026983,"Tgd","Tnfrsf1b"
"Matr3.2",9.49410351804571e-06,0.26281078071839,0.689,0.484,0.168444384617167,"Tgd","Matr3"
"Arpc4",9.66537593199526e-06,-0.321513017262119,0.651,0.731,0.17148309978546,"Tgd","Arpc4"
"Plekha1.3",9.90199311643076e-06,-0.27705595532108,0.094,0.266,0.175681161871715,"Tgd","Plekha1"
"Psmb9.3",9.92761247713782e-06,-0.389915882577089,0.613,0.69,0.176135700569379,"Tgd","Psmb9"
"Lap3.9",1.12294234067441e-05,-0.401807794173087,0.151,0.346,0.199232430082455,"Tgd","Lap3"
"Ergic3.3",1.12424817257994e-05,-0.334011710478115,0.274,0.464,0.199464110779132,"Tgd","Ergic3"
"Gm42031.7",1.12754367009973e-05,-0.415810037745821,0.17,0.361,0.200048797949095,"Tgd","Gm42031"
"Atp6v1c1",1.12835159112214e-05,-0.308242934253664,0.151,0.347,0.200192139296891,"Tgd","Atp6v1c1"
"Ivns1abp.9",1.13876613346078e-05,-0.571721120586998,0.368,0.52,0.202039887398611,"Tgd","Ivns1abp"
"Atp2c1.8",1.19636879858847e-05,-0.342654060965234,0.17,0.378,0.212259752245567,"Tgd","Atp2c1"
"Mak16",1.19940847155198e-05,0.262289764522121,0.453,0.258,0.212799051022752,"Tgd","Mak16"
"Peak1.1",1.20637006041409e-05,0.260021871067905,0.425,0.224,0.214034176118667,"Tgd","Peak1"
"Sbno2.8",1.20974855015414e-05,-0.398853401227123,0.274,0.493,0.214633587768348,"Tgd","Sbno2"
"Rpgrip1.1",1.21559462121964e-05,0.261725999331441,0.302,0.157,0.215670797696789,"Tgd","Rpgrip1"
"Eif4ebp1.8",1.2247111171651e-05,-0.368643490479508,0.179,0.387,0.217288246407432,"Tgd","Eif4ebp1"
"P4hb.6",1.24920499593782e-05,-0.350177964519485,0.311,0.533,0.221633950379289,"Tgd","P4hb"
"H2afv.8",1.24997781756077e-05,0.250373500085106,0.698,0.487,0.221771064391631,"Tgd","H2afv"
"Znhit1.2",1.2896649972318e-05,-0.30902304578251,0.179,0.362,0.228812363808866,"Tgd","Znhit1"
"Arl11.5",1.29427698578228e-05,-0.312262510676157,0.123,0.279,0.229630622817493,"Tgd","Arl11"
"Pfkp.5",1.29850694825022e-05,0.258995214859169,0.509,0.292,0.230381102758554,"Tgd","Pfkp"
"Dnaja1.6",1.3117630093359e-05,0.260281359696876,0.896,0.753,0.232732993116376,"Tgd","Dnaja1"
"Xbp1.4",1.31586561116269e-05,-0.326419545007478,0.292,0.517,0.233460876732484,"Tgd","Xbp1"
"Mgat4a.9",1.32368812505082e-05,-0.378726121095262,0.17,0.367,0.234848747146517,"Tgd","Mgat4a"
"Slc31a2.7",1.38436140594662e-05,-0.319348807022496,0.123,0.31,0.245613400643049,"Tgd","Slc31a2"
"Man1a2.10",1.39915682059829e-05,-0.410870548545658,0.302,0.503,0.248238403110548,"Tgd","Man1a2"
"Banf1.3",1.45040699960628e-05,0.266015213110506,0.632,0.43,0.257331209870146,"Tgd","Banf1"
"Tmem219.2",1.45606310356947e-05,-0.296306796054055,0.208,0.382,0.258334715835295,"Tgd","Tmem219"
"Pdia6.6",1.49261515537059e-05,-0.426928999912594,0.415,0.601,0.26481978086585,"Tgd","Pdia6"
"Sipa1l2.7",1.5382869253695e-05,-0.301978184843048,0.075,0.251,0.272922866299057,"Tgd","Sipa1l2"
"Lrrk1.7",1.54901194233427e-05,-0.312860049684919,0.142,0.342,0.274825698808946,"Tgd","Lrrk1"
"Ppp1r2.2",1.56609769898016e-05,-0.377632796263075,0.217,0.384,0.277857053753059,"Tgd","Ppp1r2"
"Mplkip.1",1.59547593755411e-05,0.25630220282691,0.5,0.304,0.28306934084085,"Tgd","Mplkip"
"Tapbp.8",1.63297770528908e-05,-0.278039330413078,0.774,0.747,0.289722904472388,"Tgd","Tapbp"
"Nlk.1",1.73788204883874e-05,0.251395083351652,0.358,0.185,0.30833503310497,"Tgd","Nlk"
"Evl.6",1.80802740363492e-05,0.282424870694621,0.651,0.497,0.320780221952908,"Tgd","Evl"
"Colgalt1.4",1.93880539530469e-05,-0.347315644851622,0.217,0.415,0.343982853234958,"Tgd","Colgalt1"
"AA467197.10",1.94105150723803e-05,-0.785241648220398,0.123,0.262,0.344381358414172,"Tgd","AA467197"
"Nfatc3.6",1.94359793232203e-05,0.267505918277253,0.538,0.335,0.344833145152575,"Tgd","Nfatc3"
"Kmt2a.8",2.08073767649916e-05,0.300836152332947,0.726,0.543,0.36916447856448,"Tgd","Kmt2a"
"Gsap.5",2.17027069835953e-05,-0.329735308237139,0.123,0.302,0.385049427302948,"Tgd","Gsap"
"Reep3.6",2.33431468060856e-05,-0.339142676543255,0.245,0.45,0.414154110633571,"Tgd","Reep3"
"Npc1.6",2.38310790776414e-05,-0.365889681059912,0.236,0.394,0.422811004995514,"Tgd","Npc1"
"Synj1.5",2.40922079378415e-05,-0.313405879920998,0.179,0.379,0.427443953233184,"Tgd","Synj1"
"Pglyrp1.5",2.46130298670073e-05,-0.53018344232224,0.349,0.227,0.436684375900444,"Tgd","Pglyrp1"
"Hsbp1",2.4915069335309e-05,-0.359798307359368,0.415,0.584,0.442043160147053,"Tgd","Hsbp1"
"Hsd17b11.6",2.59673473777481e-05,-0.302647957268279,0.179,0.381,0.460712677176007,"Tgd","Hsd17b11"
"Ahr.3",2.61301862624495e-05,0.335397867370507,0.292,0.134,0.463601764668379,"Tgd","Ahr"
"Eif2ak2.2",2.6876283398999e-05,-0.308094974939759,0.17,0.372,0.476839020065039,"Tgd","Eif2ak2"
"Lgals3bp.9",2.69430862994689e-05,-0.518784696689818,0.443,0.563,0.478024237125177,"Tgd","Lgals3bp"
"Trim12a.5",2.73340699896889e-05,0.300358053891473,0.67,0.499,0.48496106975706,"Tgd","Trim12a"
"P2ry10.4",2.75418675848569e-05,0.2873105648404,0.358,0.172,0.48864781469053,"Tgd","P2ry10"
"Rab7.8",2.75874108425084e-05,-0.385634770527263,0.434,0.628,0.489455843167784,"Tgd","Rab7"
"Myadm.7",2.76510633282192e-05,-0.305305486361442,0.094,0.261,0.490585165569265,"Tgd","Myadm"
"Itgb1.6",2.81805256742944e-05,-0.458242246489933,0.5,0.673,0.499978886513331,"Tgd","Itgb1"
"Atad2.5",2.88310190834478e-05,0.293307660020151,0.462,0.269,0.511519940578532,"Tgd","Atad2"
"Tspan14.5",2.92317898782218e-05,-0.319467073015346,0.198,0.393,0.518630416019411,"Tgd","Tspan14"
"Fuca2.2",2.92841027901465e-05,-0.290833332018325,0.151,0.344,0.519558551702778,"Tgd","Fuca2"
"Tep1.4",3.04051727385032e-05,-0.280884215402819,0.123,0.295,0.539448574726524,"Tgd","Tep1"
"Slfn1.8",3.10970553229045e-05,-0.605076626085243,0.17,0.348,0.551723955538972,"Tgd","Slfn1"
"Rnf115",3.14281785226604e-05,-0.26783773933688,0.151,0.34,0.55759874334904,"Tgd","Rnf115"
"Cnot6l.6",3.17903813852496e-05,0.304214235764583,0.651,0.452,0.564024946537098,"Tgd","Cnot6l"
"Morc3.2",3.20959086907448e-05,-0.333242802394468,0.255,0.465,0.569445611991194,"Tgd","Morc3"
"Fosb.8",3.27427351549445e-05,-0.507051084743416,0.132,0.322,0.580921607119025,"Tgd","Fosb"
"Rassf3.7",3.27957284797383e-05,-0.29731073942918,0.113,0.299,0.581861814687517,"Tgd","Rassf3"
"Tmem63a.8",3.34242562533229e-05,-0.307237571202412,0.104,0.28,0.593013154446456,"Tgd","Tmem63a"
"Smc1a.3",3.41134738925468e-05,0.25186439090153,0.679,0.493,0.605241253801565,"Tgd","Smc1a"
"Aebp2.10",3.5082138083065e-05,0.274976199475072,0.557,0.362,0.622427293869739,"Tgd","Aebp2"
"Golm1.11",3.57001882946787e-05,-0.51142914314416,0.358,0.457,0.633392740724189,"Tgd","Golm1"
"Comt.9",3.66215635772427e-05,-0.438798925150515,0.321,0.505,0.64973978098744,"Tgd","Comt"
"Lpcat1.3",3.75024893551974e-05,-0.275321755376165,0.094,0.26,0.665369166139912,"Tgd","Lpcat1"
"Cd84.6",4.03354341119263e-05,-0.40338929361082,0.472,0.618,0.715631272013797,"Tgd","Cd84"
"Mdn1",4.06533891566355e-05,0.27781864224129,0.311,0.162,0.721272430417028,"Tgd","Mdn1"
"Slc15a4.6",4.19862346944685e-05,-0.250089658808607,0.104,0.279,0.74491977594926,"Tgd","Slc15a4"
"Arid4b.3",4.2834227919859e-05,0.330321276590144,0.585,0.464,0.759964871754138,"Tgd","Arid4b"
"Ncf4.8",4.34252017205763e-05,-0.420973958715604,0.377,0.52,0.770449928926465,"Tgd","Ncf4"
"Txn1.8",4.49242757936338e-05,-0.527893570489459,0.755,0.724,0.797046501130651,"Tgd","Txn1"
"Bcl2l11.3",4.50487518567421e-05,0.29791267338474,0.509,0.347,0.799254955442318,"Tgd","Bcl2l11"
"Lman1.3",4.63671135124917e-05,-0.299834591617239,0.179,0.345,0.822645327938628,"Tgd","Lman1"
"Ran.4",4.64707023717717e-05,0.305921220229234,0.745,0.631,0.824483201479973,"Tgd","Ran"
"Nfkbia.8",5.06390795367759e-05,-0.733688854389556,0.566,0.712,0.898438549141479,"Tgd","Nfkbia"
"Neat1.8",5.19361266220483e-05,-0.672271458969459,0.566,0.641,0.921450758528381,"Tgd","Neat1"
"Sem1.5",5.43082701896929e-05,-0.256928603164737,0.915,0.853,0.963537329705532,"Tgd","Sem1"
"Pnpla7.7",5.56212188564986e-05,-0.357228173422845,0.17,0.351,0.986831664951998,"Tgd","Pnpla7"
"Ifi213.1",5.61341860660408e-05,0.275434492932325,0.358,0.193,0.995932729183695,"Tgd","Ifi213"
"Vamp3",5.63815026233454e-05,-0.262901929031477,0.151,0.321,1,"Tgd","Vamp3"
"Pgam1.8",5.73723522662829e-05,-0.449451559379838,0.434,0.613,1,"Tgd","Pgam1"
"Vdac2.3",5.8345814893699e-05,-0.302690204423022,0.623,0.678,1,"Tgd","Vdac2"
"S100a8.10",6.2501039579345e-05,-3.62282622035749,0.755,0.815,1,"Tgd","S100a8"
"S100a9.9",6.76981665515197e-05,-3.71187562402301,0.802,0.84,1,"Tgd","S100a9"
"Gbp2.8",6.90099171558995e-05,-0.671288164243826,0.226,0.394,1,"Tgd","Gbp2"
"Ywhah.7",7.02526528917212e-05,-0.397105033012579,0.651,0.736,1,"Tgd","Ywhah"
"Rap2a.7",7.03239415167499e-05,-0.295856942720168,0.142,0.323,1,"Tgd","Rap2a"
"Tfe3.7",7.26407906916809e-05,-0.320384779511959,0.179,0.356,1,"Tgd","Tfe3"
"Tubb5.8",7.29194811394291e-05,0.295187762837448,0.84,0.663,1,"Tgd","Tubb5"
"Pdia3.6",7.74737788146304e-05,-0.333320178562679,0.698,0.75,1,"Tgd","Pdia3"
"Selenoh.3",7.79828859174815e-05,0.266978480435306,0.528,0.358,1,"Tgd","Selenoh"
"Casp4.2",8.38559829657643e-05,-0.287046464240255,0.094,0.257,1,"Tgd","Casp4"
"Klf2.10",8.59477537618335e-05,0.272596330525151,0.708,0.512,1,"Tgd","Klf2"
"Brk1",8.70460945845716e-05,-0.297992034680737,0.67,0.755,1,"Tgd","Brk1"
"Fuca1.7",8.75028805773004e-05,-0.344003363656057,0.349,0.524,1,"Tgd","Fuca1"
"Mettl9.1",8.86234802058838e-05,-0.281408042709574,0.151,0.319,1,"Tgd","Mettl9"
"Aup1.2",9.24890490428947e-05,-0.333413312820333,0.387,0.553,1,"Tgd","Aup1"
"Gsdmd.4",9.83939688070489e-05,-0.296766725080009,0.208,0.392,1,"Tgd","Gsdmd"
"Stat2.5",0.000100890811523739,-0.38188206869894,0.198,0.353,1,"Tgd","Stat2"
"Ttyh3.4",0.000101946409591089,-0.276903870097147,0.17,0.355,1,"Tgd","Ttyh3"
"Ifi27l2a.9",0.000107272372432926,-0.822416580594259,0.632,0.686,1,"Tgd","Ifi27l2a"
"Cep170.4",0.000107884143866894,-0.269918534699562,0.142,0.318,1,"Tgd","Cep170"
"Txndc15.2",0.000108204335436965,-0.275835379103069,0.17,0.336,1,"Tgd","Txndc15"
"Tpi1.7",0.000110357143315055,-0.499576875891841,0.453,0.573,1,"Tgd","Tpi1"
"Mgat1.5",0.000110688714294184,-0.310222702156944,0.217,0.382,1,"Tgd","Mgat1"
"Arl8a",0.0001136758826325,-0.263995460623233,0.16,0.335,1,"Tgd","Arl8a"
"Tm2d2.3",0.000114358201562939,-0.268979927714187,0.236,0.39,1,"Tgd","Tm2d2"
"Edem1.4",0.000114596131124315,-0.343974402985901,0.311,0.487,1,"Tgd","Edem1"
"Tnfaip8l2.5",0.000115691725077127,-0.340420576530572,0.425,0.592,1,"Tgd","Tnfaip8l2"
"Ddx21.3",0.000126370494646344,0.280025810506272,0.594,0.454,1,"Tgd","Ddx21"
"Osbpl11.7",0.000134263449703732,-0.288982476126224,0.123,0.288,1,"Tgd","Osbpl11"
"Fyb.6",0.000137471980074207,-0.346381900373278,0.726,0.803,1,"Tgd","Fyb"
"Smap2.9",0.000139666080971034,-0.406528218631173,0.585,0.658,1,"Tgd","Smap2"
"Slc39a1.3",0.000143138018911222,-0.287035966918969,0.17,0.33,1,"Tgd","Slc39a1"
"Pmepa1.10",0.000146938057405237,-0.398279048616482,0.519,0.514,1,"Tgd","Pmepa1"
"Sap30.5",0.000155842584157592,-0.253518786791797,0.132,0.285,1,"Tgd","Sap30"
"Myd88.2",0.000159769011383538,-0.288456838838344,0.16,0.325,1,"Tgd","Myd88"
"Pik3cd.2",0.00015998269410047,0.255403873229525,0.67,0.528,1,"Tgd","Pik3cd"
"Lamtor1.4",0.000171009942479892,-0.293565285237273,0.434,0.576,1,"Tgd","Lamtor1"
"Fgl2.7",0.000172429368545599,-0.424886947342842,0.255,0.45,1,"Tgd","Fgl2"
"Lamtor4.4",0.000177025323922207,-0.309985522632098,0.585,0.678,1,"Tgd","Lamtor4"
"Hps3.7",0.000181599819727222,-0.326211481794111,0.189,0.367,1,"Tgd","Hps3"
"Plac8.10",0.000193984095964723,-0.551593171035085,0.528,0.394,1,"Tgd","Plac8"
"Itgav.3",0.000194186470368551,-0.269560622425444,0.123,0.286,1,"Tgd","Itgav"
"Tkt.7",0.000197898697903169,-0.373446049521602,0.472,0.563,1,"Tgd","Tkt"
"Pag1.10",0.0002167159224202,-0.44398068980631,0.368,0.479,1,"Tgd","Pag1"
"Pip4k2a.7",0.000231292115054279,-0.337129681319311,0.274,0.449,1,"Tgd","Pip4k2a"
"Ufsp2.1",0.00024560862479556,-0.273694919659384,0.189,0.362,1,"Tgd","Ufsp2"
"Rasa3.4",0.000255725043523471,0.270104244003527,0.528,0.359,1,"Tgd","Rasa3"
"H2-D1.3",0.000259111126633536,-0.2892856940432,1,0.974,1,"Tgd","H2-D1"
"Ankrd12.4",0.000259828043308001,0.280950794026176,0.717,0.544,1,"Tgd","Ankrd12"
"Adipor1.7",0.00028033565468389,-0.387853972293432,0.377,0.529,1,"Tgd","Adipor1"
"Cpd.5",0.000283864159796366,-0.273136634256131,0.189,0.368,1,"Tgd","Cpd"
"Unc50",0.000293731797760726,-0.256008808881641,0.217,0.379,1,"Tgd","Unc50"
"Nfic.5",0.000297548204565215,-0.33236205788254,0.264,0.422,1,"Tgd","Nfic"
"Aftph.2",0.000300980208126686,-0.300241634509101,0.264,0.434,1,"Tgd","Aftph"
"Ckb.10",0.000313112042895736,-0.270046929332064,0.302,0.495,1,"Tgd","Ckb"
"Canx.6",0.000316061664497146,-0.310321303307016,0.679,0.707,1,"Tgd","Canx"
"Snx6.1",0.000322583455158244,-0.295584126695893,0.302,0.478,1,"Tgd","Snx6"
"Zbtb20.5",0.000327529342714805,0.262663129103093,0.5,0.318,1,"Tgd","Zbtb20"
"Ints6l.11",0.000330084618619188,-0.387416730214199,0.189,0.33,1,"Tgd","Ints6l"
"Pten.5",0.000330111563262798,-0.354247858809669,0.434,0.584,1,"Tgd","Pten"
"Tmx4.8",0.000336235090855157,-0.444311395132059,0.198,0.349,1,"Tgd","Tmx4"
"Znfx1.6",0.000348808861742096,-0.284993835919566,0.179,0.35,1,"Tgd","Znfx1"
"Atpif1.9",0.000349481486966353,-0.388039111975859,0.481,0.633,1,"Tgd","Atpif1"
"Rnh1.5",0.00036193233733205,-0.365823409781138,0.406,0.554,1,"Tgd","Rnh1"
"B2m.4",0.000364564041354179,-0.322898574803151,1,0.984,1,"Tgd","B2m"
"Mvp.3",0.000412559198175973,-0.269916853529511,0.179,0.347,1,"Tgd","Mvp"
"Mapkapk2.4",0.000414642494435369,-0.354383470890301,0.302,0.464,1,"Tgd","Mapkapk2"
"Bach1.8",0.000416796633766549,-0.309801416774251,0.226,0.397,1,"Tgd","Bach1"
"Ifi47.5",0.000418535909842534,0.266512984403732,0.547,0.369,1,"Tgd","Ifi47"
"Nadk.5",0.00043224041053017,-0.285152759541245,0.198,0.368,1,"Tgd","Nadk"
"Cmtm7.8",0.00050192972042347,-0.269317081622442,0.509,0.688,1,"Tgd","Cmtm7"
"Clint1.4",0.000507258353199134,0.252306483964369,0.698,0.576,1,"Tgd","Clint1"
"Timm10b.6",0.00052270701145763,-0.323246698829135,0.415,0.576,1,"Tgd","Timm10b"
"Tubgcp5.9",0.000566329266032394,-0.304690632343409,0.151,0.301,1,"Tgd","Tubgcp5"
"Skil.8",0.000584309459362948,-0.373595238218284,0.453,0.588,1,"Tgd","Skil"
"Sel1l.1",0.000607698703895506,-0.257431738577746,0.17,0.328,1,"Tgd","Sel1l"
"Serp1.5",0.000693978488527472,-0.323548010656219,0.453,0.616,1,"Tgd","Serp1"
"Npepps.1",0.000734759811553254,-0.28578416425709,0.208,0.352,1,"Tgd","Npepps"
"Ddi2",0.000736746910386039,-0.27156771318026,0.236,0.37,1,"Tgd","Ddi2"
"Slc16a6.8",0.000839669137127861,-0.342006645946869,0.274,0.427,1,"Tgd","Slc16a6"
"Ubl3.1",0.000852073485312573,-0.265669047561881,0.453,0.628,1,"Tgd","Ubl3"
"Map7d1.2",0.000912378192979735,-0.302647847960823,0.274,0.416,1,"Tgd","Map7d1"
"Vps35.1",0.000922265406359968,-0.272028920116161,0.292,0.437,1,"Tgd","Vps35"
"Ski.4",0.000956201635524951,-0.311474179939611,0.34,0.483,1,"Tgd","Ski"
"Fnip1.6",0.00102777627373847,-0.275243915471189,0.16,0.295,1,"Tgd","Fnip1"
"Atp6v0a2.8",0.00105308657043855,-0.311245285574192,0.264,0.392,1,"Tgd","Atp6v0a2"
"Hook3.2",0.00107492617717652,-0.259294207746378,0.283,0.458,1,"Tgd","Hook3"
"Asap1.3",0.00109309048160806,-0.255412278495156,0.264,0.432,1,"Tgd","Asap1"
"Fbrsl1.8",0.0011284166620056,-0.297663140751034,0.208,0.365,1,"Tgd","Fbrsl1"
"Fam91a1.7",0.0012355681621061,-0.272147061240992,0.16,0.311,1,"Tgd","Fam91a1"
"Lpcat3.5",0.00129321999716253,-0.253233658597252,0.17,0.323,1,"Tgd","Lpcat3"
"Tubb4b.4",0.00130326467013854,0.261261250444622,0.519,0.356,1,"Tgd","Tubb4b"
"Samsn1.6",0.00131652741257609,-0.426960589470502,0.377,0.529,1,"Tgd","Samsn1"
"Rcbtb2.5",0.00136118475914039,-0.272626411579222,0.226,0.389,1,"Tgd","Rcbtb2"
"Adam10.5",0.00137482276790275,-0.291410026197079,0.33,0.488,1,"Tgd","Adam10"
"Frrs1.8",0.00138993283692446,-0.265459273850451,0.16,0.309,1,"Tgd","Frrs1"
"Cebpzos.5",0.0014112594119276,-0.275056407579201,0.255,0.368,1,"Tgd","Cebpzos"
"Cd2ap.7",0.00144512963892159,-0.280831763332525,0.255,0.4,1,"Tgd","Cd2ap"
"Zfp36l1.8",0.00147880174433948,-0.264877145603774,0.783,0.73,1,"Tgd","Zfp36l1"
"Pxn.4",0.00159065429958183,-0.307462159972504,0.226,0.369,1,"Tgd","Pxn"
"Numb.9",0.00167816320444639,-0.264990771224226,0.132,0.27,1,"Tgd","Numb"
"Bnip2",0.00172694209914763,-0.250952778780715,0.377,0.525,1,"Tgd","Bnip2"
"Eno1.5",0.00182317710875077,-0.305179593968485,0.642,0.705,1,"Tgd","Eno1"
"Nfat5.2",0.00189103033361324,-0.300228058457198,0.236,0.374,1,"Tgd","Nfat5"
"Pgk1.5",0.00189790748675084,-0.365703494305804,0.415,0.571,1,"Tgd","Pgk1"
"Nrip1.8",0.00197416049782984,-0.406662436473359,0.415,0.5,1,"Tgd","Nrip1"
"Cln3.4",0.00205325654138378,-0.263142227411903,0.217,0.34,1,"Tgd","Cln3"
"Pik3cg.2",0.00208029202895994,-0.261294948564801,0.245,0.364,1,"Tgd","Pik3cg"
"Nmt1.7",0.00226370869031163,-0.251495781209161,0.415,0.574,1,"Tgd","Nmt1"
"Rock2.6",0.00228880886014607,-0.320793145770575,0.387,0.516,1,"Tgd","Rock2"
"Sp140.6",0.00232107645328166,-0.289378586459194,0.245,0.399,1,"Tgd","Sp140"
"Atp6v0e.2",0.00244136969457097,-0.252981926789581,0.755,0.785,1,"Tgd","Atp6v0e"
"Rtn3.4",0.00250543570040737,-0.254265529654842,0.425,0.582,1,"Tgd","Rtn3"
"BC037034.6",0.00267918168361041,-0.292641056965386,0.236,0.369,1,"Tgd","BC037034"
"Hcls1.4",0.0027485517202602,-0.258955108054893,0.594,0.669,1,"Tgd","Hcls1"
"Psma1.1",0.00280246891613595,-0.25915821905289,0.5,0.586,1,"Tgd","Psma1"
"Tmem189.3",0.00300169119077639,-0.27320691431202,0.208,0.353,1,"Tgd","Tmem189"
"Mxd1.9",0.00326795782932341,-0.478515929831101,0.462,0.38,1,"Tgd","Mxd1"
"Dnmt3a.4",0.00368325746938591,-0.268213312215129,0.208,0.347,1,"Tgd","Dnmt3a"
"Tor1aip1.3",0.00371851200474135,-0.273030521710537,0.538,0.653,1,"Tgd","Tor1aip1"
"Pgls.4",0.0037472697770877,-0.257840119877188,0.509,0.6,1,"Tgd","Pgls"
"Fkbp15.5",0.00374963077598393,-0.251919366183014,0.245,0.393,1,"Tgd","Fkbp15"
"Dpysl2.4",0.00377647721292354,-0.268911284923341,0.302,0.448,1,"Tgd","Dpysl2"
"Atg3.2",0.00380561450385183,-0.260977076801414,0.311,0.457,1,"Tgd","Atg3"
"Esd.3",0.00388207361703295,-0.257935093320145,0.604,0.583,1,"Tgd","Esd"
"AC149090.1.9",0.00424142909449483,-0.352066562388842,0.66,0.681,1,"Tgd","AC149090.1"
"Apbb1ip.10",0.00429461809561332,-0.277674680152498,0.708,0.714,1,"Tgd","Apbb1ip"
"Foxn3.5",0.00449197661312987,-0.30022358038985,0.434,0.494,1,"Tgd","Foxn3"
"Aplp2.2",0.00464854417627073,-0.270345912497223,0.311,0.414,1,"Tgd","Aplp2"
"9930111J21Rik2.4",0.00474580055323653,-0.286609841206069,0.528,0.665,1,"Tgd","9930111J21Rik2"
"Oxct1.7",0.00480410645068897,-0.267457248566173,0.274,0.414,1,"Tgd","Oxct1"
"Anxa5.8",0.00486674466355506,-0.313473130289613,0.406,0.435,1,"Tgd","Anxa5"
"Diaph2.5",0.00498805993604424,-0.251982019355571,0.236,0.368,1,"Tgd","Diaph2"
"Naa35.3",0.00525960432944942,-0.251336812224467,0.226,0.356,1,"Tgd","Naa35"
"Slc43a2.6",0.0056496567875668,-0.255366897497685,0.264,0.398,1,"Tgd","Slc43a2"
"Rpn1.3",0.00568660650462558,-0.26847148187749,0.387,0.493,1,"Tgd","Rpn1"
"Cflar.4",0.00589312639328906,-0.309071099838404,0.491,0.596,1,"Tgd","Cflar"
"Safb2",0.00594354481323183,-0.269682682824861,0.472,0.598,1,"Tgd","Safb2"
"Ppp1r10.3",0.00605573832229375,-0.277757015527108,0.396,0.504,1,"Tgd","Ppp1r10"
"Lmo4.3",0.00631580017822203,-0.295820392451494,0.245,0.376,1,"Tgd","Lmo4"
"Ccdc50.4",0.00636270923027046,-0.253575217935098,0.311,0.453,1,"Tgd","Ccdc50"
"Cd72.7",0.00664986434840254,-0.404260142696722,0.16,0.253,1,"Tgd","Cd72"
"Isg15.10",0.00702894974355182,-0.548657441374283,0.255,0.38,1,"Tgd","Isg15"
"Mtdh.8",0.00749291319166556,-0.335907937306377,0.708,0.73,1,"Tgd","Mtdh"
"Slc2a1.5",0.00779465336644817,-0.25648785406953,0.142,0.264,1,"Tgd","Slc2a1"
"Pim1.6",0.0082939344016047,-0.448360199319019,0.594,0.532,1,"Tgd","Pim1"
"BC005537.1",0.00838942497424446,-0.251879409682129,0.528,0.624,1,"Tgd","BC005537"
"Mylip.9",0.0086634836854228,-0.316018654235126,0.358,0.455,1,"Tgd","Mylip"
"Lgals9.6",0.00891021174654024,-0.264495489444141,0.387,0.503,1,"Tgd","Lgals9"
"Jmjd1c.9",0.00897737877794371,-0.321101133190996,0.519,0.599,1,"Tgd","Jmjd1c"
"Ddx3x.10",0.00901083754913792,-0.304196366546637,0.491,0.628,1,"Tgd","Ddx3x"
"Cd79a.1",0,2.95627217564991,1,0.018,0,"B cells","Cd79a"
"Ighm.8",0,2.79182352240386,0.946,0.47,0,"B cells","Ighm"
"Cd79b.2",0,2.52883981914842,0.962,0.147,0,"B cells","Cd79b"
"Igkc",5.57743635324713e-304,4.33205986306352,0.892,0.119,9.89548757793106e-300,"B cells","Igkc"
"Ebf1.1",3.22798067780034e-285,2.96950775230457,0.941,0.015,5.72708331855337e-281,"B cells","Ebf1"
"Chchd10.1",4.24543396553162e-258,2.20627801727728,0.817,0.14,7.5322489416462e-254,"B cells","Chchd10"
"Pax5.1",5.3483245171109e-240,1.72581650871295,0.817,0.009,9.48899735825816e-236,"B cells","Pax5"
"Mzb1.1",1.09451207664615e-230,1.7815691774705,0.839,0.014,1.9418833263856e-226,"B cells","Mzb1"
"Pou2af1.1",2.09983390403037e-224,1.43547107614319,0.796,0.013,3.72552531253068e-220,"B cells","Pou2af1"
"Ly6d.1",1.44619589713585e-219,2.76485755437617,0.844,0.022,2.56584076069843e-215,"B cells","Ly6d"
"Vpreb3.1",6.19160743220535e-215,2.84779334401685,0.806,0.02,1.09851499062187e-210,"B cells","Vpreb3"
"Fcrla",8.69585421694367e-208,1.57698190370785,0.769,0.015,1.54281845517015e-203,"B cells","Fcrla"
"Spib.1",1.2506461382232e-182,1.56184996339673,0.758,0.024,2.21889637843561e-178,"B cells","Spib"
"Cd19.1",9.30267198776477e-180,1.13073501692489,0.71,0.013,1.65048006406923e-175,"B cells","Cd19"
"Pafah1b3.3",2.44196279227783e-179,1.50797056818452,0.688,0.231,4.33253038605933e-175,"B cells","Pafah1b3"
"Siglecg.2",3.61034367923099e-167,1.39328121155331,0.79,0.057,6.40547175569162e-163,"B cells","Siglecg"
