"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"2415","Brain_Cranio_scRNAseq",11920,3047,1.79530201342282,"1","1","Monocytes"
"2416","Brain_Cranio_scRNAseq",8564,2544,1.69313404950957,"1","1","Macrophages"
"2417","Brain_Cranio_scRNAseq",14205,3386,1.75994368180218,"1","1","Macrophages"
"2418","Brain_Cranio_scRNAseq",13574,3264,2.77736849860027,"1","1","Monocytes"
"2419","Brain_Cranio_scRNAseq",7720,2379,4.7020725388601,"1","1","Monocytes"
"2420","Brain_Cranio_scRNAseq",16371,4058,1.46600696353308,"1","1","Monocytes"
"2421","Brain_Cranio_scRNAseq",18079,3778,2.82095248631008,"1","1","Macrophages"
"2422","Brain_Cranio_scRNAseq",11292,3185,2.10768685795253,"1","1","Monocytes"
"2423","Brain_Cranio_scRNAseq",21850,4643,4.18306636155606,"1","1","Monocytes"
"2424","Brain_Cranio_scRNAseq",13886,3411,2.0092179173268,"1","1","Macrophages"
"2425","Brain_Cranio_scRNAseq",13749,3201,2.25470943341334,"1","1","Monocytes"
"2426","Brain_Cranio_scRNAseq",12102,3219,3.38786977359114,"1","1","Monocytes"
"2427","Brain_Cranio_scRNAseq",11286,2976,2.94169767853978,"1","1","Macrophages"
"2428","Brain_Cranio_scRNAseq",8813,2462,1.74741858617951,"1","1","Monocytes"
"2429","Brain_Cranio_scRNAseq",11440,2829,2.25524475524476,"1","1","Monocytes"
"2430","Brain_Cranio_scRNAseq",27503,4600,3.13056757444642,"1","1","Macrophages"
"2431","Brain_Cranio_scRNAseq",13635,3416,2.31023102310231,"1","1","Monocytes"
"2432","Brain_Cranio_scRNAseq",13140,3537,1.9558599695586,"1","1","Monocytes"
"2433","Brain_Cranio_scRNAseq",20963,4281,3.07207937795163,"1","1","Macrophages"
"2434","Brain_Cranio_scRNAseq",10790,3125,1.74235403151066,"1","1","Monocytes"
"2435","Brain_Cranio_scRNAseq",10328,2806,2.69171185127808,"1","1","Monocytes"
"2436","Brain_Cranio_scRNAseq",10722,2614,4.02909904868495,"1","1","Monocytes"
"2437","Brain_Cranio_scRNAseq",12424,3279,4.29813264649066,"1","1","Macrophages"
