"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Set.5",5.33824263676277e-19,-0.342851451874145,0.13,0.659,8.77233412499225e-15,"12","Set"
"Ndufb7.4",5.67729767841283e-19,-0.481535512677006,0.065,0.603,9.3295032749358e-15,"12","Ndufb7"
"Bbx",5.72775536078259e-19,0.392030031419864,0.087,0.275,9.41242038437402e-15,"12","Bbx"
"Zyx.8",5.73374260869985e-19,-0.861473182297714,0.043,0.642,9.42225922887646e-15,"12","Zyx"
"Ndufb11.4",7.11596794268712e-19,-0.706030840702688,0.022,0.583,1.16936701202177e-14,"12","Ndufb11"
"Minos1.1",7.64762610969326e-19,-0.340489321863718,0.043,0.525,1.25673439860589e-14,"12","Minos1"
"Tmem234.1",7.83396042342847e-19,-0.743019883126429,0.022,0.592,1.287354716382e-14,"12","Tmem234"
"Chd4.2",8.80567198024485e-19,-0.366217167650319,0.13,0.667,1.44703607651364e-14,"12","Chd4"
"Zbp1.5",9.27805437566362e-19,0.665765474427331,0.13,0.257,1.5246626755528e-14,"12","Zbp1"
"Rcsd1.7",9.32015050001222e-19,-1.08489465432288,0,0.582,1.53158033166701e-14,"12","Rcsd1"
"Utp3.2",9.76391124886515e-19,0.256429344025105,0.065,0.306,1.60450353552601e-14,"12","Utp3"
"Hnrnpc.1",9.7852082973387e-19,-0.522095271886494,0.065,0.616,1.60800327950167e-14,"12","Hnrnpc"
"Gimap6.5",1.01276879680105e-18,-1.05641130201695,0.022,0.617,1.66428296378316e-14,"12","Gimap6"
"Rgs19.2",1.06380838991089e-18,0.36016384356696,0.109,0.33,1.74815632714056e-14,"12","Rgs19"
"Gimap4.9",1.11560361682652e-18,-1.41712426142292,0,0.58,1.83327142353102e-14,"12","Gimap4"
"Kdm2a.4",1.16127997328502e-18,-0.30883076477934,0.065,0.562,1.90833138009927e-14,"12","Kdm2a"
"Hnrnph1.3",1.17863769585339e-18,-0.251186410564358,0.065,0.559,1.93685532559588e-14,"12","Hnrnph1"
"Serp1.8",1.20327461222264e-18,-0.764329027901179,0.065,0.658,1.97734117026546e-14,"12","Serp1"
"Anapc16.1",1.25033974423854e-18,0.280096585093865,0.065,0.301,2.05468330170719e-14,"12","Anapc16"
"Zcchc6.6",1.27256905057465e-18,-0.356662754867647,0.087,0.616,2.09121272080933e-14,"12","Zcchc6"
"Zcchc11.5",1.27778631713701e-18,-0.798420676621595,0.022,0.596,2.09978625495125e-14,"12","Zcchc11"
"Ythdc1.1",1.45293762022702e-18,-0.331274618774447,0.065,0.567,2.38761239131907e-14,"12","Ythdc1"
"Csk.3",1.58768507309247e-18,-0.634730351503954,0.043,0.603,2.60904288061286e-14,"12","Csk"
"BC005537.1",1.62907420555363e-18,-0.373864300390104,0.065,0.574,2.67705764198628e-14,"12","BC005537"
"Nrbp1.1",1.68909855236352e-18,0.390794106219532,0.109,0.319,2.77569565109897e-14,"12","Nrbp1"
"Rp9.1",1.79022453403111e-18,-0.368649327197268,0.043,0.542,2.94187597677333e-14,"12","Rp9"
"Dedd2.4",1.80499829959301e-18,0.417256474453411,0.087,0.344,2.96615370572119e-14,"12","Dedd2"
"Mbd2.3",1.80951296240867e-18,-0.286877530084212,0.065,0.551,2.97357265112617e-14,"12","Mbd2"
"Snx20.6",1.87704751109184e-18,0.410698897307261,0.13,0.462,3.08455217497723e-14,"12","Snx20"
"B4galnt1.5",1.93339744040245e-18,-0.545479140454301,0.043,0.581,3.17715201381334e-14,"12","B4galnt1"
"Ltb.7",1.9582619271805e-18,-0.72831204413091,0.087,0.672,3.21801182493572e-14,"12","Ltb"
"Hectd1.6",2.11177534312669e-18,-0.522667909825108,0.087,0.647,3.47028042136009e-14,"12","Hectd1"
"Rab8a.1",2.17415523849853e-18,-0.408457847765265,0.043,0.544,3.57278930342464e-14,"12","Rab8a"
"Ly6e.8",2.18271146593762e-18,-0.425662475522185,0.283,0.839,3.5868497519753e-14,"12","Ly6e"
"Rpl31.4",2.34066843587474e-18,-0.418566569003987,0.217,0.767,3.84642044067296e-14,"12","Rpl31"
"9930111J21Rik2.3",2.36805125601881e-18,-0.664295869808847,0.043,0.603,3.89141862901571e-14,"12","9930111J21Rik2"
"Ccdc88c.2",2.37726169998003e-18,-1.08064124034009,0,0.573,3.90655415157719e-14,"12","Ccdc88c"
"Atp2b1.7",2.45931291347898e-18,0.307400203122829,0.304,0.663,4.04138891072001e-14,"12","Atp2b1"
"Pik3cd.5",2.5355268022848e-18,-0.89371376247997,0.022,0.609,4.16663119419462e-14,"12","Pik3cd"
"Itgam.11",2.55949344811041e-18,0.665017985421446,0.217,0.418,4.20601558327984e-14,"12","Itgam"
"Cdk2ap2.8",2.64570449246308e-18,-1.03629814901357,0.065,0.671,4.34768619246457e-14,"12","Cdk2ap2"
"Birc6.3",2.91159872669685e-18,-0.290508304946311,0.065,0.544,4.78463018758093e-14,"12","Birc6"
"Il16.5",3.0286750025006e-18,-1.03325598371114,0,0.571,4.97702163160924e-14,"12","Il16"
"Atp5k.6",3.06310745969715e-18,-0.475711489953479,0.065,0.59,5.03360448852033e-14,"12","Atp5k"
"Rock1.5",3.27225060689723e-18,-0.558296166375744,0.065,0.619,5.37728942231422e-14,"12","Rock1"
"Atf7ip.5",3.43528543734618e-18,-0.507040385591836,0.043,0.575,5.64520455919097e-14,"12","Atf7ip"
"Rps21.6",3.58124883424381e-18,-1.14169537436922,0.5,0.951,5.88506620931285e-14,"12","Rps21"
"Phip.4",3.83855815801737e-18,-0.578142768836583,0.065,0.62,6.30790262106994e-14,"12","Phip"
"Il10rb.4",3.86285366897755e-18,0.316118829668149,0.13,0.386,6.3478274342308e-14,"12","Il10rb"
"Sbno1.2",3.88904024555163e-18,-0.385348039830476,0.043,0.537,6.390859835515e-14,"12","Sbno1"
"Eif1.2",4.01020411469964e-18,0.369664028047492,0.739,0.958,6.58996842168592e-14,"12","Eif1"
"Mark2.3",4.392744404759e-18,-0.990121570345684,0,0.568,7.21859688034046e-14,"12","Mark2"
"mt-Nd4l.4",4.39641546785123e-18,-0.35882083004685,0.043,0.521,7.22462953831993e-14,"12","mt-Nd4l"
"Tmem258.5",4.44759430743272e-18,-0.358038796074376,0.043,0.512,7.30873172540419e-14,"12","Tmem258"
"Bclaf1.2",4.47498034683493e-18,-0.822106434363797,0.022,0.594,7.35373520395383e-14,"12","Bclaf1"
"Pcbp1.3",4.62207084518045e-18,-0.624734089590929,0.022,0.555,7.59544901988503e-14,"12","Pcbp1"
"Apobec3.8",4.78841663856086e-18,-0.796017030477661,0.065,0.65,7.86880506214706e-14,"12","Apobec3"
"Ddx3x.3",5.17705229032016e-18,-0.481100907695189,0.043,0.568,8.50745002868312e-14,"12","Ddx3x"
"Pdcd4.10",5.38168351537652e-18,-0.769022842007391,0.043,0.607,8.84372052081823e-14,"12","Pdcd4"
"Gimap3.9",5.70109425851887e-18,-1.27927039093948,0,0.565,9.36860819502407e-14,"12","Gimap3"
"Ddx24",5.74021521557212e-18,-0.359132655223838,0.043,0.523,9.43289566374966e-14,"12","Ddx24"
"Nufip2",5.8559227086404e-18,-0.273813049490816,0.043,0.499,9.62303778710876e-14,"12","Nufip2"
"Nop53.3",6.12816190908231e-18,-0.594292714301302,0.043,0.578,1.0070408465195e-13,"12","Nop53"
"Ppp2r1a",6.21641204657353e-18,0.263744079067205,0.087,0.307,1.02154299161343e-13,"12","Ppp2r1a"
"Prpf4b.4",6.35381691153739e-18,-0.478871122730146,0.043,0.559,1.04412273307294e-13,"12","Prpf4b"
"Mndal.4",6.51140109477417e-18,-0.538030561047835,0.065,0.608,1.07001854190424e-13,"12","Mndal"
"Stk24.2",6.5307157864655e-18,-0.573900153477094,0.043,0.585,1.07319252518988e-13,"12","Stk24"
"Hspe1.6",6.62249641253892e-18,-0.507544816618114,0.065,0.599,1.08827483547252e-13,"12","Hspe1"
"Irf2bp2.3",6.67342579064473e-18,0.322830741732486,0.109,0.347,1.09664406017665e-13,"12","Irf2bp2"
"Ptpn6.10",6.80266491380758e-18,-0.475022952477395,0.087,0.639,1.117881925286e-13,"12","Ptpn6"
"Tnfrsf1b.9",7.82428051206673e-18,0.759547743999803,0.196,0.288,1.28576401654793e-13,"12","Tnfrsf1b"
"Csnk1a1.2",8.5290807004706e-18,-0.668965423660144,0.043,0.596,1.40158383150833e-13,"12","Csnk1a1"
"Nucb1.1",8.56873037633736e-18,0.309451081867122,0.087,0.289,1.40809946274352e-13,"12","Nucb1"
"Hnrnpm.1",9.76869317951344e-18,-0.989470515022855,0,0.56,1.60528935018944e-13,"12","Hnrnpm"
"Rpl36a.8",1.02310693564554e-17,-1.21724010166583,0.174,0.785,1.68127162734631e-13,"12","Rpl36a"
"Mknk2.1",1.08070049865308e-17,-0.678465736687338,0.022,0.565,1.7759151294366e-13,"12","Mknk2"
"Cxcr4.9",1.22018895069235e-17,-0.706647730777256,0.087,0.662,2.00513650267274e-13,"12","Cxcr4"
"Snrpf.5",1.25200562217063e-17,-0.321733373728691,0.087,0.562,2.057420838913e-13,"12","Snrpf"
"Ptprcap.8",1.37157204222626e-17,-1.06944411739479,0.043,0.627,2.25390433699041e-13,"12","Ptprcap"
"Cst3.10",1.3852625480974e-17,1.36242251013279,0.565,0.656,2.27640194528845e-13,"12","Cst3"
"Samsn1.9",1.398933404182e-17,0.607642646459749,0.152,0.373,2.29886726309229e-13,"12","Samsn1"
"Rsbn1l.2",1.42743992437696e-17,-0.443282471724625,0.043,0.545,2.34571202772866e-13,"12","Rsbn1l"
"Gimap1.6",1.49632506933703e-17,-1.19352279913977,0,0.556,2.45891098644155e-13,"12","Gimap1"
"Srsf11.2",1.5076194474388e-17,-0.491364044465865,0.043,0.556,2.47747103797619e-13,"12","Srsf11"
"Scp2.3",1.62878163301658e-17,-0.939003633873893,0,0.555,2.67657685753615e-13,"12","Scp2"
"Klf7.7",1.66339567558497e-17,0.565229433626157,0.152,0.3,2.73345811368879e-13,"12","Klf7"
"Rassf5.5",1.81057128914632e-17,-1.00583828077826,0,0.554,2.97531179945415e-13,"12","Rassf5"
"Fam107b.1",1.86691946095201e-17,-0.568795511370998,0.043,0.576,3.06790875018244e-13,"12","Fam107b"
"Ube2m.1",1.87340177898033e-17,0.257838060473228,0.087,0.297,3.07856114339838e-13,"12","Ube2m"
"Fcer1g.10",2.0305023712993e-17,1.21302929023136,0.804,0.579,3.33672454675614e-13,"12","Fcer1g"
"Peli1.6",2.04614578443605e-17,-0.848684203808269,0.022,0.579,3.36243136756376e-13,"12","Peli1"
"Mier1.2",2.13387232604712e-17,-0.357513562004033,0.065,0.551,3.50659239339323e-13,"12","Mier1"
"Ppp1r14b.5",2.19074531051157e-17,0.352167668238414,0.109,0.303,3.60005176876366e-13,"12","Ppp1r14b"
"Kif5b.1",2.38607906548391e-17,-0.782218189626021,0.022,0.575,3.92104372830972e-13,"12","Kif5b"
"Nsa2.6",2.40010706023259e-17,-0.358925507548639,0.109,0.603,3.94409593208021e-13,"12","Nsa2"
"Stk10.2",2.62440581269786e-17,-0.423180329303239,0.043,0.538,4.3126860720064e-13,"12","Stk10"
"Prkar1a.4",2.7382441898242e-17,-0.419925517792643,0.065,0.563,4.4997566771381e-13,"12","Prkar1a"
"Nfkb1.3",2.84504244565526e-17,-0.357848660129319,0.065,0.549,4.67525825094529e-13,"12","Nfkb1"
"Ifnar1",2.86978138398366e-17,0.305716979638673,0.087,0.305,4.71591174830034e-13,"12","Ifnar1"
"Ep300.5",2.97676281168218e-17,-0.507553881909364,0.043,0.559,4.89171432843733e-13,"12","Ep300"
"Pbxip1.9",3.04267193505429e-17,-0.603359821802023,0.065,0.614,5.00002279087471e-13,"12","Pbxip1"
"Ccm2.3",3.30989801219545e-17,-0.276692956154902,0.043,0.487,5.43915540344078e-13,"12","Ccm2"
"Clec4d.12",3.37491603924839e-17,1.63805919024256,0.5,0.257,5.54599952729688e-13,"12","Clec4d"
"Rpl23a.5",3.488968967775e-17,-0.904700733336097,0.304,0.866,5.73342270474466e-13,"12","Rpl23a"
"Ywhab.5",3.65833451864628e-17,-0.650685805992297,0.043,0.579,6.01174111449144e-13,"12","Ywhab"
"Rpl39.7",3.72662637725939e-17,-0.939538523398816,0.457,0.936,6.12396512575035e-13,"12","Rpl39"
"Ccdc124.1",3.75099574240945e-17,0.277309676119422,0.065,0.257,6.16401130350145e-13,"12","Ccdc124"
"Arid4a.4",3.82103510329469e-17,-0.737152910322565,0.022,0.563,6.27910698524416e-13,"12","Arid4a"
"Tprgl.3",3.86548489998335e-17,-0.313514110701176,0.043,0.503,6.35215133614264e-13,"12","Tprgl"
"Rapgef6.8",4.14895156477538e-17,-0.800250497517216,0.022,0.567,6.81797210639538e-13,"12","Rapgef6"
"Tm9sf3.1",4.32682386452539e-17,-0.324771468121858,0.043,0.501,7.11026965657458e-13,"12","Tm9sf3"
"Rps7.9",4.51602077404975e-17,-0.999072205313428,0.37,0.9,7.42117693799596e-13,"12","Rps7"
"Ighm.12",4.68329721098895e-17,-1.34727301081387,0.087,0.688,7.69606230681814e-13,"12","Ighm"
"Dock10.4",5.32837104154276e-17,-0.33219157898873,0.065,0.537,8.75611213256721e-13,"12","Dock10"
"2810474O19Rik.11",5.44369557054094e-17,0.280570625497734,0.217,0.641,8.94562493106993e-13,"12","2810474O19Rik"
"Mcl1.9",5.81023436016693e-17,0.725150357394687,0.652,0.88,9.54795812406232e-13,"12","Mcl1"
"Sdf4",7.34534469670353e-17,-0.291915611141932,0.043,0.483,1.20706049400929e-12,"12","Sdf4"
"Brd4",7.71445596252319e-17,-0.585282712986842,0.022,0.531,1.26771654832144e-12,"12","Brd4"
"Junb.12",8.48996497731779e-17,-0.932779972777157,0.261,0.828,1.39515594472263e-12,"12","Junb"
"Tmf1",9.32271137217631e-17,0.371317464670147,0.087,0.256,1.53200115978973e-12,"12","Tmf1"
"Ppp3ca.4",9.42013859095457e-17,-0.937627155031815,0.022,0.585,1.54801137465156e-12,"12","Ppp3ca"
"Cyfip2.4",9.73160920957195e-17,-0.957658964197077,0,0.537,1.59919534140896e-12,"12","Cyfip2"
"Uqcr10.2",9.7387140031768e-17,-0.374274232601769,0.065,0.533,1.60036287214204e-12,"12","Uqcr10"
"Rpl35.7",1.030862013004e-16,-1.0557062898775,0.196,0.784,1.69401554596947e-12,"12","Rpl35"
"Trim12a.7",1.03873508905492e-16,-0.714010175338559,0.022,0.552,1.70695337184395e-12,"12","Trim12a"
"Prkcb.7",1.05580595760861e-16,-1.013094418429,0,0.537,1.73500593013823e-12,"12","Prkcb"
"Atp1b3.7",1.09234836063055e-16,-0.259357200702762,0.087,0.543,1.79505606102418e-12,"12","Atp1b3"
"S100a10.10",1.12017433694877e-16,0.872906618368665,0.543,0.647,1.84078248790791e-12,"12","S100a10"
"Hnrnpa1.4",1.16961282571486e-16,-0.475643975239428,0.043,0.531,1.92202475649723e-12,"12","Hnrnpa1"
"Ier2.8",1.28201302347455e-16,-0.637425133749601,0.087,0.638,2.10673200147573e-12,"12","Ier2"
"Atxn7l3b.2",1.31812178907713e-16,-0.296473846199486,0.043,0.486,2.16606953599044e-12,"12","Atxn7l3b"
"Rest",1.33966682885034e-16,0.316724224788977,0.065,0.263,2.20147449984976e-12,"12","Rest"
"Ehd1.6",1.34777909477114e-16,0.755623674256044,0.196,0.262,2.21480538643742e-12,"12","Ehd1"
"Hipk1.3",1.50877723531792e-16,-0.61534679609148,0.043,0.568,2.47937363079794e-12,"12","Hipk1"
"Zbtb7a.5",1.54253474754892e-16,-0.332545821895174,0.043,0.493,2.53484735064715e-12,"12","Zbtb7a"
"4930523C07Rik.8",1.83384100365132e-16,-0.825187476149814,0.022,0.559,3.01355092130022e-12,"12","4930523C07Rik"
"Dennd4a.9",2.01165335406654e-16,-0.876173408539002,0.065,0.627,3.30574995673755e-12,"12","Dennd4a"
"Smg1.3",2.03252340581547e-16,-0.65260467463308,0.022,0.537,3.34004571277656e-12,"12","Smg1"
"Ube2j2",2.16092504636412e-16,0.2583860695698,0.065,0.269,3.55104812869016e-12,"12","Ube2j2"
"Pold4.6",2.34829781705907e-16,0.373773176062939,0.109,0.305,3.85895780277318e-12,"12","Pold4"
"Slc7a11.2",2.4713415798753e-16,1.43902350142993,0.304,0.126,4.06115561820908e-12,"12","Slc7a11"
"Arhgap9.4",2.56439001986107e-16,-0.96782088222176,0,0.528,4.2140621196377e-12,"12","Arhgap9"
"Sptbn1.5",2.56439001986225e-16,-1.00062140127377,0,0.528,4.21406211963964e-12,"12","Sptbn1"
"Rpl37a.6",2.69943900190769e-16,-1.00849256879596,0.587,0.964,4.4359881118349e-12,"12","Rpl37a"
"Slc44a2.5",2.83350088948943e-16,-0.97479178055476,0,0.526,4.65629201169798e-12,"12","Slc44a2"
"Jmjd1c.8",3.2396015620402e-16,-0.651014028141806,0.022,0.535,5.32363724690066e-12,"12","Jmjd1c"
"Actg1.8",3.35108011428098e-16,0.64653143828323,0.739,0.944,5.50682995179793e-12,"12","Actg1"
"Cnot6l.3",3.38924826181593e-16,-0.946256851028494,0,0.525,5.56955166864212e-12,"12","Cnot6l"
"March7.11",3.43531454086625e-16,-0.352559939290254,0.065,0.558,5.6452523850055e-12,"12","March7"
"Hmgb2.10",3.54949963486146e-16,-0.572358734219391,0.196,0.743,5.83289274996784e-12,"12","Hmgb2"
"Pdcd6ip.3",3.61591500843493e-16,-0.312185866386106,0.043,0.48,5.94203313336113e-12,"12","Pdcd6ip"
"Slc6a6.8",3.62048031062591e-16,0.538407774624638,0.152,0.39,5.94953529445156e-12,"12","Slc6a6"
"Polr2a",3.65388766769268e-16,-0.271292923090173,0.043,0.467,6.00443360431938e-12,"12","Polr2a"
"Akna.2",3.74271763170427e-16,-0.926665490951742,0,0.524,6.15040788417962e-12,"12","Akna"
"Creg1.11",3.77431797247316e-16,0.797892399734705,0.239,0.314,6.20233672416515e-12,"12","Creg1"
"Rpl17.8",3.7886267010657e-16,-0.663506893751415,0.565,0.965,6.22585025786126e-12,"12","Rpl17"
"Eif4ebp2",3.8923054839918e-16,-0.512209954615637,0.022,0.502,6.39622560184372e-12,"12","Eif4ebp2"
"Itsn2.5",4.18097140011394e-16,-0.618024647108095,0.043,0.561,6.87059030180723e-12,"12","Itsn2"
"Atp6v1b2.9",4.39746364519657e-16,0.420745407456823,0.13,0.339,7.22635200815152e-12,"12","Atp6v1b2"
"Ifngr1.9",4.41858777996194e-16,-0.901970704193807,0.043,0.592,7.26106529881146e-12,"12","Ifngr1"
"Cmip.6",4.66256113097988e-16,0.325525549329822,0.152,0.397,7.66198670653924e-12,"12","Cmip"
"Rasa3.2",4.79171978284897e-16,-0.584968677812741,0.043,0.554,7.87423311915572e-12,"12","Rasa3"
"Sipa1.6",4.83814453446734e-16,-0.585301188410838,0.022,0.516,7.95052291349019e-12,"12","Sipa1"
"Tbc1d10c.3",5.17362665142703e-16,-0.791290813613348,0.022,0.554,8.50182067629003e-12,"12","Tbc1d10c"
"Cct2.4",5.22580875731282e-16,-0.291196782953425,0.043,0.471,8.58757153089216e-12,"12","Cct2"
"Man2b1.11",5.36111855338406e-16,-0.492895201795693,0.065,0.574,8.80992611877602e-12,"12","Man2b1"
"Tpm4.8",5.96225495889175e-16,-0.291884231835055,0.13,0.613,9.79777357394682e-12,"12","Tpm4"
"Nfatc3.4",6.20318118667678e-16,-0.466952204737752,0.043,0.519,1.01936876440659e-11,"12","Nfatc3"
"Rlf.6",6.68101666436541e-16,0.317226417699364,0.065,0.319,1.09789146845517e-11,"12","Rlf"
"Efhd2.8",7.12717392464278e-16,0.38927269483878,0.196,0.468,1.17120849103655e-11,"12","Efhd2"
"AC149090.1.8",7.20059392613343e-16,-0.650518698885276,0.043,0.559,1.18327359988151e-11,"12","AC149090.1"
"Ifi27.1",7.27287638368651e-16,0.284395511877584,0.087,0.304,1.1951517761312e-11,"12","Ifi27"
"Kat6a.1",8.32765672316115e-16,-0.302105753876805,0.043,0.474,1.36848382931707e-11,"12","Kat6a"
"Ywhah.4",8.61249280540935e-16,-0.291304985376492,0.065,0.507,1.41529094271292e-11,"12","Ywhah"
"Pkn1.3",8.85109986171895e-16,-0.471374479027872,0.043,0.525,1.45450124027627e-11,"12","Pkn1"
"Ifi203.5",8.89854477211947e-16,-0.621725717331089,0.065,0.583,1.46229786240239e-11,"12","Ifi203"
"Cd48.8",9.15570429695646e-16,-0.443479054598333,0.022,0.484,1.50455688711885e-11,"12","Cd48"
"Baz1a.3",1.01087426244038e-15,-0.377719853754453,0.043,0.491,1.66116967546827e-11,"12","Baz1a"
"Fam32a.9",1.13645785224213e-15,-0.719637589660272,0.022,0.536,1.86754118858949e-11,"12","Fam32a"
"Gm26740.9",1.23490486499295e-15,-1.00899538963613,0,0.511,2.02931916464292e-11,"12","Gm26740"
"Nop10.3",1.30856522318599e-15,-0.919196016130406,0,0.51,2.15036523126154e-11,"12","Nop10"
"Pstpip1.6",1.37262326347374e-15,0.273276576078224,0.109,0.376,2.25563180886639e-11,"12","Pstpip1"
"Dusp11.2",1.46075919967787e-15,-0.440329773320958,0.043,0.511,2.40046559283064e-11,"12","Dusp11"
"Rps15.5",1.47420706523988e-15,-0.828781231352012,0.391,0.896,2.4225644703087e-11,"12","Rps15"
"Anxa6.8",1.64408676867769e-15,-0.842003505083785,0.022,0.54,2.70172778696805e-11,"12","Anxa6"
"Pnn.2",1.66650673206941e-15,-0.282902927310992,0.043,0.462,2.73857051280966e-11,"12","Pnn"
"Tnrc6a.2",1.71321025567602e-15,-0.908645621931729,0,0.508,2.8153184131524e-11,"12","Tnrc6a"
"Ewsr1.3",1.84978506215617e-15,-0.858008999923281,0,0.507,3.03975179264124e-11,"12","Ewsr1"
"Top2b.3",1.99826054125713e-15,-0.754498322981218,0.022,0.537,3.28374154744784e-11,"12","Top2b"
"Dnajc1.6",2.03273628680584e-15,0.292746467281153,0.087,0.285,3.34039554010803e-11,"12","Dnajc1"
"Lbh.5",2.26833418227186e-15,-0.445547964999203,0.043,0.511,3.72755356172736e-11,"12","Lbh"
"Plekho2.7",2.33629761129641e-15,0.338403214910257,0.087,0.308,3.83923786464339e-11,"12","Plekho2"
"Eif5b.2",2.60268187738806e-15,-0.308872461327156,0.043,0.468,4.27698712911181e-11,"12","Eif5b"
"Trim25.4",2.7791139170673e-15,0.279703901230989,0.087,0.33,4.5669178999167e-11,"12","Trim25"
"Usp34.2",2.8539818899442e-15,-0.535820592784684,0.022,0.49,4.6899484397453e-11,"12","Usp34"
"Wdr26.1",3.04366241284277e-15,-0.759277415345624,0.022,0.535,5.00165044302453e-11,"12","Wdr26"
"Pik3r1.6",3.18951858849442e-15,-0.789075097394567,0.022,0.534,5.24133589647288e-11,"12","Pik3r1"
"Khdrbs1.1",3.20236936740763e-15,-0.309001541379354,0.043,0.461,5.26245358146096e-11,"12","Khdrbs1"
"Xrn2.3",3.34725777000607e-15,-0.551172052502036,0.022,0.491,5.50054869345097e-11,"12","Xrn2"
"Samd9l.4",3.43290392609976e-15,-0.369975215707983,0.043,0.491,5.64129102175973e-11,"12","Samd9l"
"Ube2d2a.2",3.52668591594901e-15,-0.50240980046182,0.022,0.481,5.79540296567901e-11,"12","Ube2d2a"
"Ubap2l",3.53262587263869e-15,-0.865578122312361,0,0.5,5.80516409650716e-11,"12","Ubap2l"
"Prex1.6",3.74053828656558e-15,-0.860771713897776,0.022,0.543,6.14682656631322e-11,"12","Prex1"
"Grk6.2",3.80979913025944e-15,-0.878666740356159,0,0.499,6.26064291075533e-11,"12","Grk6"
"Sept1.10",3.95625839920054e-15,-1.04500576286588,0,0.499,6.50131942740624e-11,"12","Sept1"
"Ctcf.3",3.95625839920237e-15,-0.869966256789846,0,0.499,6.50131942740925e-11,"12","Ctcf"
"Dock8",4.10822434885001e-15,-0.853199491583727,0,0.498,6.75104507246523e-11,"12","Dock8"
"Vmp1.6",4.8323180055906e-15,0.530468127365524,0.13,0.292,7.94094817858703e-11,"12","Vmp1"
"Gsk3b.1",4.88891201150442e-15,-0.493319909303391,0.022,0.477,8.03394910850522e-11,"12","Gsk3b"
"Chd3.10",5.05188881471002e-15,-1.08343673756823,0,0.496,8.30176888921297e-11,"12","Chd3"
"Nap1l1.7",5.22911650204088e-15,-0.718981100615175,0.022,0.518,8.59300714780377e-11,"12","Nap1l1"
"Trip12.2",5.26342764895072e-15,-0.610341585328126,0.022,0.504,8.64939065552073e-11,"12","Trip12"
"Smarca5.2",5.31429716835652e-15,-0.51784631879282,0.022,0.48,8.73298453676027e-11,"12","Smarca5"
"Eif4b.2",5.39633245191462e-15,-0.570218109423158,0.022,0.492,8.8677931182313e-11,"12","Eif4b"
"Pglyrp1.12",5.65288730021757e-15,-1.62050082668365,0,0.495,9.28938970044754e-11,"12","Pglyrp1"
"Gatad2b",5.75963742220042e-15,-0.869259165034541,0,0.494,9.46481217590195e-11,"12","Gatad2b"
"Zcchc7.4",5.86836000589824e-15,-0.891515358636431,0,0.494,9.64347599769258e-11,"12","Zcchc7"
"Kdm5a.4",6.43861640113487e-15,-0.453721119694139,0.022,0.467,1.05805783319849e-10,"12","Kdm5a"
"Sat1.10",6.49526665636874e-15,0.44780796967536,0.261,0.583,1.06736716964107e-10,"12","Sat1"
"Usp7.3",7.09617109784294e-15,-0.616846643145515,0.022,0.505,1.16611379650853e-10,"12","Usp7"
"Tap2",7.32232656829684e-15,-0.417737321863256,0.022,0.455,1.20327792496822e-10,"12","Tap2"
"Tle3.5",7.72825232954296e-15,-0.328574243555554,0.043,0.471,1.2699837053138e-10,"12","Tle3"
"B4galt5.5",7.82644697348825e-15,0.395015207022089,0.109,0.257,1.28612003115332e-10,"12","B4galt5"
"Nono.2",8.04737866942e-15,-0.401459125167901,0.022,0.446,1.32242573674579e-10,"12","Nono"
"Neurl3.8",8.63530578583008e-15,-0.533747766532007,0.043,0.521,1.41903979978546e-10,"12","Neurl3"
"Zfp292.4",9.0753238893523e-15,-0.520153502264814,0.022,0.478,1.49134797473726e-10,"12","Zfp292"
"mt-Nd2.5",9.33163636249447e-15,-1.06509635827005,0.261,0.811,1.53346780344872e-10,"12","mt-Nd2"
"Gm26917.6",9.3807478174297e-15,-0.699488142861197,0.043,0.539,1.54153828883822e-10,"12","Gm26917"
"Arid4b.3",9.72892442323201e-15,-0.731295500417089,0.022,0.522,1.59875415046972e-10,"12","Arid4b"
"Kmt2c.3",1.03990633644649e-14,-0.466456276670384,0.043,0.502,1.70887808268252e-10,"12","Kmt2c"
"Epsti1.10",1.05055939074124e-14,-0.349383005618486,0.065,0.5,1.72638424680508e-10,"12","Epsti1"
"Bcl2.8",1.06347372791954e-14,-1.18773287369099,0,0.488,1.74760637709019e-10,"12","Bcl2"
"Cbx3.3",1.06983311399835e-14,-0.588681610637795,0.022,0.491,1.75805675623349e-10,"12","Cbx3"
"Gls",1.07567769720427e-14,-0.465550648392882,0.022,0.464,1.76766115981578e-10,"12","Gls"
"H2afz.10",1.11621472632541e-14,-0.462774521639168,0.217,0.732,1.83427565977055e-10,"12","H2afz"
"Leprotl1.8",1.15753249223769e-14,-0.343120279937833,0.043,0.46,1.9021731444942e-10,"12","Leprotl1"
"Cct5.3",1.16622017612466e-14,-0.819982540840614,0,0.487,1.91644961542565e-10,"12","Cct5"
"Ralbp1.1",1.2180920756374e-14,-0.328068306421974,0.065,0.502,2.00169070789494e-10,"12","Ralbp1"
"Nisch.9",1.25729560426588e-14,-0.661961325682515,0.022,0.508,2.06611386649012e-10,"12","Nisch"
"Rap2c.1",1.31860922851207e-14,0.336723771034925,0.087,0.264,2.16687054521389e-10,"12","Rap2c"
"AI467606.6",1.61863924281362e-14,-0.326380611393686,0.043,0.468,2.65990986771562e-10,"12","AI467606"
